NOMBRE,FAMILIA,PRECIO_COMPRA,PRECIO_VENTA,IVA,MARGEN,EAN,ALTA,CANTIDAD,CANTIDAD_RESTOCK,PROVEEDOR,,,,,,,,,,,,,,
TOALLITAS BEBE MAXIPACK NENUCO 108 UN.,GENERICA,1.83,2.65,21,20,8410104436643,1,0,20,,,,,,,,,,,,,,,0
TOALLITAS FACIALES DESMAQUILLANTES,GENERICA,0.69,1,21,20,8410800067684,1,0,20,,,,,,,,,,,,,,,0
TOALLITAS BEBE DODOT 54 UNI,DROGUERIA,0.71,1,21,20,8001090139504,1,0,20,1877,,,,,,,,,,,,,,0
TOALLITAS RENOVA KID'S,GENERICA,0.69,1,21,20,5601028005715,1,0,20,,,,,,,,,,,,,,,0
SCOTTEX COCINA MEGAROLLO,DROGUERIA,0.62,1,21,20,5029053028651,1,0,20,661,,,,,,,,,,,,,,0
AGRADO MASCARILLA PELO CON KERATINA,DROGUERIA,1.55,2.5,21,20,8433295048273,1,0,20,5999,,,,,,,,,,,,,,0
AGRADO GEL DE BAÐO ALOE VERA,DROGUERIA,0.69,1.09,21,20,8433295043827,1,0,20,3763,,,,,,,,,,,,,,0
GEL DUCHA NATURAL HONEY FRUTOS ROJOS,DROGUERIA,1.05,1.85,21,20,8008970052908,1,0,20,82255,,,,,,,,,,,,,,0
GEL TULIPAN NEGRO ORIGINAL,DROGUERIA,0.99,1.6,21,20,8410751099017,1,0,20,9370,,,,,,,,,,,,,,0
GEL TULIPAN NEGRO CANDY FANTASI PIRULETA,GENERICA,0.96,1.4,21,20,8410751099161,1,0,20,,,,,,,,,,,,,,,0
GEL TULIPAN NEGRO CREMA DE JABON,GENERICA,0.96,1.4,21,20,8410751099178,1,0,20,,,,,,,,,,,,,,,0
GEL TULIPAN NEGRO KISS FRESA Y NATA,DROGUERIA,0.99,1.6,21,20,8410751099086,1,0,20,4773,,,,,,,,,,,,,,0
GEL MOUSSEL CLASSIQUE,DROGUERIA,1.49,2.38,21,20,8711600962361,1,0,20,2141,,,,,,,,,,,,,,0
LISTERINE ENJUAGUE BUCAL,DROGUERIA,3.12,3.99,21,20,3574661118437,1,0,20,3236,,,,,,,,,,,,,,0
DON AHORRO FREGA SUELOS ROSA,DROGUERIA,0.69,1.09,21,20,8421335005553,1,0,20,2248,,,,,,,,,,,,,,0
DON AHORRO FREGASUELOS NARANJA,DROGUERIA,0.69,1.09,21,20,8421335005560,1,0,20,1319,,,,,,,,,,,,,,0
GEL DE DUCHA PALMOLIVE,GENERICA,1.48,2.15,21,20,8714789999029,1,0,20,,,,,,,,,,,,,,,0
ESTROPAJOS PLA,DROGUERIA,0.69,1,21,20,8411373001419,1,0,20,,,,,,,,,,,,,,,0
GEL DERMO PROTECTOR SANEX,DROGUERIA,1.62,2.46,21,20,8718951184220,1,0,20,,,,,,,,,,,,,,,0
LACA NELLY,DROGUERIA,1.29,1.98,21,20,8411322220281,1,0,20,32987,,,,,,,,,,,,,,0
DESODORANTE AXE FRAIAS,GENERICA,1.37,1.99,21,20,8712561249638,1,0,20,,,,,,,,,,,,,,,0
MAQUINILLAS DE AFEIITAR GUILLETE BLUE 2,DROGUERIA,1.47,2,21,20,3014260294243,1,0,20,683,,,,,,,,,,,,,,0
COLONIA NENUCO AGUA DE COLONIA,DROGUERIA,1.69,2.8,21,20,8410104102425,1,0,20,2402,,,,,,,,,,,,,,0
PAPEL DE COCINA NOBAL,DROGUERIA,1.5,2.57,21,20,8436547160990,1,0,20,1694,,,,,,,,,,,,,,0
GIORGI ESPUMA 4 MAXI VOLUMEN ULTRAFUERTE,DROGUERIA,1.59,2.3,21,20,8411135261792,1,0,20,3534,,,,,,,,,,,,,,0
ESPUMA DE AFEITAR GUILLET,DROGUERIA,0.68,1.98,21,20,3014260000318,1,0,20,669,,,,,,,,,,,,,,0
COLONIA FAMILIAR NUKY,GENERICA,0.69,1,21,20,8410757958783,1,0,20,,,,,,,,,,,,,,,0
TRESM+ CHAMPU LISO KERATINA,GENERICA,3.93,5.7,21,20,8710522755068,1,0,20,,,,,,,,,,,,,,,0
PASTILLA JABON CAPRICHO,DROGUERIA,0.9,1.29,21,20,8410874001287,1,0,20,487,,,,,,,,,,,,,,0
GIORGI GEL FIJADOR 2 FUERTE TUBO 150,DROGUERIA,1.49,2.3,21,20,8411135263918,1,0,20,9968,,,,,,,,,,,,,,0
CHAMPU ANTIPIOJOS DRILO,GENERICA,1.85,2.69,21,20,8410757962919,1,0,20,,,,,,,,,,,,,,,0
DESODORANTE ROLON NIVEA,DROGUERIA,1.27,1.95,21,20,4005900388513,1,0,20,,,,,,,,,,,,,,,0
LOCION ANTIPIOJOS DRILO,GENERICA,1.85,2.69,21,20,8410757962902,1,0,20,,,,,,,,,,,,,,,0
H - S CHAMPU CLASICO 270 ML.,DROGUERIA,2.07,2.99,21,20,4084500272040,1,0,20,2204,,,,,,,,,,,,,,0
CHAMPU PANTENE,DROGUERIA,1.75,2.59,21,20,4084500284838,1,0,20,5579,,,,,,,,,,,,,,0
SALVASLIP AVEAX NORMAL,DROGUERIA,1.68,2.5,10,20,8410108125857,1,0,20,475,,,,,,,,,,,,,,0
 EVAX FINA Y SEGURA NORMAL SIN ALAS 16 U,DROGUERIA,1.55,2.19,10,20,8410108006682,1,0,20,DS7303,,,,,,,,,,,,,,0
COMPRESAS AUSONIA ANATOMICAS,DROGUERIA,0.95,1.35,10,20,8410108133289,1,0,20,2863,,,,,,,,,,,,,,0
EVAX COMPRESA NORMAL CON ALAS,DROGUERIA,1.55,2.08,10,20,4084500213845,1,0,20,9288,,,,,,,,,,,,,,0
COMPRESAS AUSONIA DISCREET,DROGUERIA,1.86,2.99,10,20,4015400738152,1,0,20,3551,,,,,,,,,,,,,,0
SERVILLETAS RENOVA GOLD,GENERICA,1.03,1.5,21,20,5601028007733,1,0,20,,,,,,,,,,,,,,,0
SERVILETAS RENOVA ROSA 2 CAPAS,DROGUERIA,0.56,1,21,20,5601028023542,1,0,20,101129,,,,,,,,,,,,,,0
CAJA DE PAðUELOS COLOHOGAR,DROGUERIA,0.63,1,21,20,8410469500102,1,0,20,3274,,,,,,,,,,,,,,0
PAPEL HIGIENICO NIICKY NATURE 6 ROLLOS,DROGUERIA,1.56,2.29,21,20,8004260427951,1,0,20,99664,,,,,,,,,,,,,,0
GAMUZAS ATRAPAPOLVO PLA,DROGUERIA,0.93,1.35,21,20,8411373002355,1,0,20,,,,,,,,,,,,,,,0
GEL DUCHA NATURAL HONY HIDRATANTE,DROGUERIA,1.05,1.85,21,20,8008970052281,1,0,20,8086,,,,,,,,,,,,,,0
TAMPONES TAMPAX COMPAK NORMAL,GENERICA,2.67,3.53,10,20,4015400715320,1,0,20,,,,,,,,,,,,,,,0
TAMPONES TAMPAX COMPAK SUPER,DROGUERIA,2.95,3.89,10,20,4015400715443,1,0,20,,,,,,,,,,,,,,,0
BALLETAS VILEDA SUAVE,DROGUERIA,0.97,1.36,21,20,8410435207578,1,0,20,9695,,,,,,,,,,,,,,0
SPONTEX SALVAUÐAS,GENERICA,1.1,1.59,21,20,9004380126708,1,0,20,,,,,,,,,,,,,,,0
VILEDA SALVAUÐAS,GENERICA,0.69,1,21,20,4023103134133,1,0,20,,,,,,,,,,,,,,,0
PINZAS HALCON 24 PINZAS,GENERICA,0.69,1,21,20,8428376010041,1,0,20,,,,,,,,,,,,,,,0
CREMA HIDRATNATE NATURAL HONEY,GENERICA,2.17,3.15,21,20,8411126012310,1,0,20,,,,,,,,,,,,,,,0
DESODORANTE FA SP LIMONES,DROGUERIA,1.01,1.59,21,20,8410020802850,1,0,20,7741,,,,,,,,,,,,,,0
DESORANTE SANEX SP 200 ML,DROGUERIA,1.53,2.9,21,20,8714789784205,1,0,20,95083,,,,,,,,,,,,,,0
DESODORANTE REXONA INVISIBLE W Y B,DROGUERIA,1.11,2.29,21,20,8710447492208,1,0,20,3504,,,,,,,,,,,,,,0
GEL DUCHA MAGNO CLASSIC,GENERICA,1.38,2,21,20,8410436208611,1,0,20,,,,,,,,,,,,,,,0
AFTERSUN ECRAN,GENERICA,3.96,5.75,21,20,8411135004993,1,0,20,,,,,,,,,,,,,,,0
AGRADO JABON DE MANOS DOSIF 500 ML. VAIN,DROGUERIA,0.63,1,21,20,8433295041809,1,0,20,30,,,,,,,,,,,,,,0
SERVILLETAS BLANCA RENOVA,DROGUERIA,0.31,0.5,21,20,5601028016742,1,0,20,101140,,,,,,,,,,,,,,0
PAPEL HIGIENICO FOXY SEDA 6 R.,DROGUERIA,1.41,2.69,21,20,8437005901476,1,0,20,66936,,,,,,,,,,,,,,0
PAPEL HIGIENICO SCOTTEX 6 ROLLOS,DROGUERIA,0.78,1.42,21,20,5029053038438,1,0,20,102123,,,,,,,,,,,,,,0
MOCHILA JHONSON'S,GENERICA,7.21,10.47,21,20,3574661559605,1,0,20,,,,,,,,,,,,,,,0
PAPEL COCINA NICKY LIMON,DROGUERIA,1.44,2,21,20,8004260248532,1,0,20,1694,,,,,,,,,,,,,,0
NOBAL PAPEL ALUMINIO 30 METROS,DROGUERIA,1.07,1.59,21,20,8437010889530,1,0,20,5567,,,,,,,,,,,,,,0
FILM TRANSPARENTE NOVAL 30 METROS,DROGUERIA,0.45,0.65,21,20,8437010889561,1,0,20,5861,,,,,,,,,,,,,,0
PAðUELOS COLHOGAR COMPRIMIDO,DROGUERIA,0.36,0.68,21,20,7322541146027,1,0,20,4259,,,,,,,,,,,,,,0
DON AHORRO VELON ROJO GIGANTE (4 DIAS),DROGUERIA,0.36,0.61,21,20,8423695000063,1,0,20,9887,,,,,,,,,,,,,,0
COMIDA PERROS TANDY CACHORROS Y MADRES,GENERICA,2.99,4.34,21,20,8480024839152,1,0,20,,,,,,,,,,,,,,,0
COMIDA GATOS TANDY BUEY Y POLLO,GENERICA,1.78,2.59,21,20,8480024839107,1,0,20,,,,,,,,,,,,,,,0
COMIDA GATOS TANDY SALM ON Y ATUN,GENERICA,1.78,2.59,21,20,8480024839138,1,0,20,,,,,,,,,,,,,,,0
PAT+ GATOS TANDY BUEY,ALIMENTACION,0.2,0.3,10,20,8480024837288,1,0,20,125097,,,,,,,,,,,,,,0
PATE GATOS TANDY SALMON,ALIMENTACION,0.2,0.3,21,20,8480024837332,1,0,20,125098,,,,,,,,,,,,,,0
PATE GATOS TANDY POLLO,GENERICA,0.21,0.3,21,20,8480024837295,1,0,20,,,,,,,,,,,,,,,0
BOCADITOS GATOS TANDY EN SALSA DE BUEY,GENERICA,0.43,0.62,21,20,8480024837592,1,0,20,,,,,,,,,,,,,,,0
PAT+ PERROS TANDY BUEY,GENERICA,0.43,0.62,21,20,8480024837349,1,0,20,,,,,,,,,,,,,,,0
BOCADITOS PERROS TANDY SALSA BUEY 1250 G,GENERICA,1.12,1.63,21,20,8480024837851,1,0,20,,,,,,,,,,,,,,,0
AGUA FONT VELLA PACK 6 UNIDADES,BEBIDAS,2.16,3.2,10,20,8410055150070,1,0,20,500101,,,,,,,,,,,,,,0
AGUA LANJARON PACK 6 UNIDADES,BEBIDAS,0.36,3.1,10,20,8410728091136,1,0,20,,,,,,,,,,,,,,,0
AGUA SOLAN DE CABRAS PACK 6 UNIDADES,GENERICA,2.91,3.84,10,20,8411547001092,1,0,20,,,,,,,,,,,,,,,0
AGUA OROTANA PACK 6 UNIDADES,BEBIDAS,0.97,1.35,10,20,8414317000301,1,0,20,058417,,,,,,,,,,,,,,0
AGUA AQUAREL PACK 6 UNIDADES,BEBIDAS,1.38,2.45,10,20,3700123300021,1,0,20,500183,,,,,,,,,,,,,,0
BOTELLA AGUA SOLAN DE CABRAS 1.5 L,GENERICA,0.53,0.7,10,20,8411547001085,1,0,20,,,,,,,,,,,,,,,0
BOTELLA AGUA OROTANA 1.5 L,BEBIDAS,0.17,0.4,10,20,8414317011123,1,0,20,058417,,,,,,,,,,,,,,0
BOTELLA AGUA BEZOYA 1.5 L,BEBIDAS,0.4,0.6,10,20,8410128000400,1,0,20,,,,,,,,,,,,,,,0
BOTELLA LANJARON 1.5 L,BEBIDAS,0.37,0.6,10,20,8410728180120,1,0,20,1300,,,,,,,,,,,,,,0
BOTELLA AGUA FONT VELLA 1.5 L,BEBIDAS,0.37,0.6,10,20,8410055150018,1,0,20,500101,,,,,,,,,,,,,,0
BOTELLA AGUA AQUAREL 1.5 L,BEBIDAS,0.25,0.43,10,20,3700123300014,1,0,20,500183,,,,,,,,,,,,,,0
FONT VELLA LIMON 1.25,BEBIDAS,0.75,1.39,21,20,8410055885101,1,0,20,100257,,,,,,,,,,,,,,0
AGUA BENASSAL 1.5,GENERICA,0.47,0.62,10,20,8424553985379,1,0,20,,,,,,,,,,,,,,,0
AGUA BENASSAL PACK 6,GENERICA,2.82,3.72,10,20,8424553921858,1,0,20,,,,,,,,,,,,,,,0
CODILLO DE CERDO CONFITADAS CASCAJARES,GENERICA,3.86,5.1,10,20,8431562180282,1,0,20,,,,,,,,,,,,,,,0
COSTILLA DE CERDO CON SALSA BBQCASCAJAR,GENERICA,3.6,4.75,10,20,8431562180329,1,0,20,,,,,,,,,,,,,,,0
ENSALADA DE AHUMADOS DON ADRIAN,NEVERA,1.62,2.4,10,20,8437606838058,1,0,20,,,,,,,,,,,,,,,0
MOJAMA DE ATUN DON ADRIAN,NEVERA,1.82,2.7,10,20,8437006831086,1,0,20,,,,,,,,,,,,,,,0
CANELONES DE CARNE COFRESCA,GENERICA,1.7,2.25,10,20,8437014724219,1,0,20,,,,,,,,,,,,,,,0
BACON SABOR AHUMADO,GENERICA,0.69,1.3,10,20,8410320175647,1,0,20,,,,,,,,,,,,,,,0
WIENERS CLASSIC OSCAR MAYER,GENERICA,0.9,1.19,10,20,84150172,1,0,20,,,,,,,,,,,,,,,0
BANDEJA BBQ SERRANO,GENERICA,1.86,2.45,10,20,8411030010129,1,0,20,,,,,,,,,,,,,,,0
PIMIENTO ROJO Y VERDE ASADO VICASOL,NEVERA,2.11,2.79,10,20,8429259437894,1,0,20,,,,,,,,,,,,,,,0
SALCHIHON DE PAVO SERRANO,GENERICA,0.95,1.25,10,20,8411030042137,1,0,20,,,,,,,,,,,,,,,0
JAM╦N CURADO CLASICO NAVIDUL,NEVERA,0.7,1,10,20,8410320127936,1,0,20,1067001,,,,,,,,,,,,,,0
QUESO UNTAR PHILADELPHIA ORIGINAL,NEVERA,1.51,1.89,4,20,7622210103314,1,0,20,,,,,,,,,,,,,,,0
MORTERO ALLIOLI CHOVI,ALIMENTACION,0.79,1.19,10,20,8410422111048,1,0,20,280704,,,,,,,,,,,,,,0
TORTILLA DE PATATA Y CEBOLLA,NEVERA,2.07,2.73,10,20,8436027240037,1,0,20,,,,,,,,,,,,,,,0
SOBRASADA LOS QUIJALES,GENERICA,0.99,1.31,10,20,8412157000109,1,0,20,,,,,,,,,,,,,,,0
QUESO HAVARTI LONCHAS MILL-N VICENTE,GENERICA,0.85,1.12,10,20,8436010211204,1,0,20,,,,,,,,,,,,,,,0
PECHUGA POLLO CAMPOFRIO,GENERICA,0.76,1,10,20,8410320187862,1,0,20,,,,,,,,,,,,,,,0
JAMON COCIDO CAMPOFRIO,NEVERA,0.7,1,10,20,8410320111737,1,0,20,1067013,,,,,,,,,,,,,,0
CHORIZO TRADICIO╦N REVILLA,NEVERA,0.7,1,10,20,8410320035620,1,0,20,1067005,,,,,,,,,,,,,,0
SALAMI EXTRA REVILLA,NEVERA,0.76,1,10,20,8410320135733,1,0,20,,,,,,,,,,,,,,,0
CHORIZO PAMPLONA REVILLA,GENERICA,0.76,1,10,20,8410320135757,1,0,20,,,,,,,,,,,,,,,0
SALCHICH╦N EXTRA REVILLA,GENERICA,0.76,1,10,20,8410320135740,1,0,20,,,,,,,,,,,,,,,0
TARRINA BOQUERONES 100 GRS,GENERICA,2.01,2.65,10,20,8429774206067,1,0,20,,,,,,,,,,,,,,,0
TARRINA ESGARRAET 100 GR,GENERICA,1.52,2,10,20,23042021,1,0,20,,,,,,,,,,,,,,,0
LOMO DE CAðA NAVIDUL 45 GR,GENERICA,0.76,1,10,20,8410320138697,1,0,20,,,,,,,,,,,,,,,0
LONGANIZA DEL PIRINEO NAVIDUL,GENERICA,0.76,1,10,20,8410320285544,1,0,20,,,,,,,,,,,,,,,0
LOMO DE PAVO SERRANO,GENERICA,1.52,2,10,20,8411030015377,1,0,20,,,,,,,,,,,,,,,0
TABLA DE EMBUTIDOS PALCARSA,GENERICA,0.76,1,10,20,8412877006696,1,0,20,,,,,,,,,,,,,,,0
JAMON CURADO 250 GR SIERRA VELLA,GENERICA,2.31,3.05,10,20,8436532286254,1,0,20,,,,,,,,,,,,,,,0
BACALADO DESMIGADO 80 GR SALAZON ALFONS,GENERICA,1.21,1.6,10,20,8429774305012,1,0,20,,,,,,,,,,,,,,,0
MOUSE DE FOIE DE PATO AOSTE,GENERICA,1.02,1.35,10,20,8410320005807,1,0,20,,,,,,,,,,,,,,,0
QUESO LA CABRA FELIZ,NEVERA,2.66,3.65,10,20,8413556001216,1,0,20,1632002,,,,,,,,,,,,,,0
QUESO CURADO GRANJA RINYA,NEVERA,1.63,2.15,10,20,8437017857402,1,0,20,,,,,,,,,,,,,,,0
QUESITOS EL CASERIO,ALIMENTACION,0.8,1.1,4,20,8410172462810,1,0,20,600622,,,,,,,,,,,,,,0
NATA LIGERA RENY PICOT,NEVERA,0.86,1.15,10,20,8410379941033,1,0,20,,,,,,,,,,,,,,,0
QUESO FRESCO SAN VICENTE,GENERICA,1.24,1.55,4,20,8420708018763,1,0,20,,,,,,,,,,,,,,,0
QUESO AZUL CASTELLO DANABLU,NEVERA,1.07,1.55,4,20,5760466860369,1,0,20,1030011,,,,,,,,,,,,,,0
MARGARINA FLORA,GENERICA,1.13,1.49,10,20,8719200050174,1,0,20,,,,,,,,,,,,,,,0
MOZZARELLA RALLADO MILLAN VICENTE,GENERICA,1.8,2.25,4,20,8436010216049,1,0,20,,,,,,,,,,,,,,,0
SEMICURADO QUESO RALLADO G BAQUERO,GENERICA,1,1.25,4,20,8412289005874,1,0,20,,,,,,,,,,,,,,,0
TULIPAN,GENERICA,0.83,1.09,10,20,8719200039308,1,0,20,,,,,,,,,,,,,,,0
PECHUGA DE PAVO,GENERICA,1.52,2,10,20,8410843107088,1,0,20,,,,,,,,,,,,,,,0
QUESO RALLADO ESPECIAL PASTA M&M SIN GL,GENERICA,0.84,1.05,4,20,8425128160047,1,0,20,,,,,,,,,,,,,,,0
ANCHOAS REZUMAR,GENERICA,1.7,2.25,10,20,8412369130182,1,0,20,,,,,,,,,,,,,,,0
QUESO SEMICURADO 200G.,ALIMENTACION,1.48,1.95,10,20,8436559632867,1,0,20,,,,,,,,,,,,,,,0
QUESO SEMICURADO GARCIA BAQUERO,GENERICA,2.65,3.5,10,20,8412289001500,1,0,20,,,,,,,,,,,,,,,0
VERDURA PARA PAELLA JV,GENERICA,0.87,1.09,4,20,8413993370456,1,0,20,,,,,,,,,,,,,,,0
GUISANTES CONGELADO JV,GENERICA,0.71,0.89,4,20,8413993100459,1,0,20,,,,,,,,,,,,,,,0
GARROFON JV,CONGELADOS,1.2,1.5,4,20,8413993365452,1,0,20,26320,,,,,,,,,,,,,,0
JUDIA VERDE ENTERA JV,GENERICA,1.44,1.8,4,20,8413993020375,1,0,20,,,,,,,,,,,,,,,0
PREPARADO PARA PAELLA SILOMAR,GENERICA,4.09,5.4,10,20,8410053151840,1,0,20,,,,,,,,,,,,,,,0
PATATAS CORTE CLASICO EUROFRITS,GENERICA,1.14,1.42,4,20,8427318105005,1,0,20,,,,,,,,,,,,,,,0
PREPARADO FIDEUA 330GR,CONGELADOS,1.55,2.8,10,20,8410053150911,1,0,20,15091,,,,,,,,,,,,,,0
FILETE DE MERLUZA SIN PIEL SILOMAR,CONGELADOS,3.3,4.36,10,20,8410053150768,1,0,20,15076,,,,,,,,,,,,,,0
PUNTILLA SILOMAR 500 GR,GENERICA,2.27,2.99,10,20,8410053154742,1,0,20,,,,,,,,,,,,,,,0
PREPARADO ENSALADILLA,GENERICA,0.64,0.8,4,20,8413993070455,1,0,20,,,,,,,,,,,,,,,0
MUSLITOS CANGEJO SILOMAR,GENERICA,1.36,1.79,10,20,8412098011400,1,0,20,,,,,,,,,,,,,,,0
GARBAMZOS CONGELADOS JV,GENERICA,0.96,1.2,4,20,8413993345454,1,0,20,,,,,,,,,,,,,,,0
PALITOS DE MAR SILOMAR,GENERICA,0.91,1.2,10,20,8412098044934,1,0,20,,,,,,,,,,,,,,,0
ESPINACAS 400GR,GENERICA,0.63,0.79,4,20,8413993330450,1,0,20,,,,,,,,,,,,,,,0
LIMON GRANIZADO,GENERICA,1.58,2.3,21,20,84101,1,0,20,,,,,,,,,,,,,,,0
CAFE GRANIZADO,GENERICA,1.74,2.3,10,20,84102,1,0,20,,,,,,,,,,,,,,,0
PIRULO FANTASMIKOS NESTLE,GENERICA,3.18,4.2,10,20,8410100094199,1,0,20,,,,,,,,,,,,,,,0
COLAJET NESTLE,GENERICA,1.81,2.39,10,20,7613032813710,1,0,20,,,,,,,,,,,,,,,0
CONOS MILKA,GENERICA,2.77,3.65,10,20,4007993017240,1,0,20,,,,,,,,,,,,,,,0
STICK SANWIICH OREO,GENERICA,2.77,3.65,10,20,8051369000172,1,0,20,,,,,,,,,,,,,,,0
BARRA TURRON NESTLE,GENERICA,3.67,4.85,10,20,7613035627376,1,0,20,,,,,,,,,,,,,,,0
SANWICH SABOR NATA NESTLE,GENERICA,2.2,2.9,10,20,7613033685545,1,0,20,,,,,,,,,,,,,,,0
HELADO TOBLERONE MINI 6X,GENERICA,2.77,3.65,10,20,4007993025306,1,0,20,,,,,,,,,,,,,,,0
GALLETA OREO ICE CREAM 6 X,GENERICA,2.77,3.65,10,20,4007993019831,1,0,20,,,,,,,,,,,,,,,0
HELADO NUII MINI,GENERICA,2.64,3.49,10,20,5900130031316,1,0,20,,,,,,,,,,,,,,,0
CONO OREO,GENERICA,2.77,3.65,10,20,3274664110512,1,0,20,,,,,,,,,,,,,,,0
PIRULO MIKOLAPIZ X5,GENERICA,3.18,4.2,10,20,7613036180542,1,0,20,,,,,,,,,,,,,,,0
BARRA HELADO 3 GUSTOS NESTLE,GENERICA,2.16,2.85,10,20,7613035625600,1,0,20,,,,,,,,,,,,,,,0
HELADO PRINCESA TARTA DE LA ABUELA,GENERICA,2.7,3.56,10,20,7613036180221,1,0,20,,,,,,,,,,,,,,,0
HELADO PRINCESA NATA NESTLE,GENERICA,2.7,3.56,10,20,7613035000353,1,0,20,,,,,,,,,,,,,,,0
CHOCO CLACK NESTLE,GENERICA,2.27,2.99,10,20,7613033691980,1,0,20,,,,,,,,,,,,,,,0
CONO EXTREM VANILA NESTL,GENERICA,3.02,3.99,10,20,8436575293943,1,0,20,,,,,,,,,,,,,,,0
CANELONES ROSSINI SILOMAR,GENERICA,0.95,1.25,10,20,8410053555297,1,0,20,,,,,,,,,,,,,,,0
CROQUETAS DE JAMON SILOMAR,CONGELADOS,1.7,2.24,10,20,8427522070014,1,0,20,55677,,,,,,,,,,,,,,0
LASAðA BOLOðESA SILOMAR,GENERICA,0.95,1.25,10,20,8410053555280,1,0,20,,,,,,,,,,,,,,,0
LECHE CREMOSITA DENATADA 1 L,ALIMENTACION,0.59,0.72,4,20,8412779400103,1,0,20,3600,,,,,,,,,,,,,,0
PACK 6 LECHE CREMOSITA DESNATADA,ALIMENTACION,3.18,4.32,4,20,8412779400608,1,0,20,3600,,,,,,,,,,,,,,0
PACK DE 6 CREMOSITA ENTERA,ALIMENTACION,3.42,4.62,4,20,8412779300601,1,0,20,3598,,,,,,,,,,,,,,0
PACK 6 LECHE CREMOSITA SEMI,ALIMENTACION,3.24,4.62,10,20,8412779210603,1,0,20,3599,,,,,,,,,,,,,,0
LECHE CREMOSITA ENTERA 1 L,ALIMENTACION,0.61,0.77,4,20,8412779300106,1,0,20,3598,,,,,,,,,,,,,,0
LECHE CREMOSITA SEMI 1.L.,ALIMENTACION,0.6,0.77,4,20,8412779210108,1,0,20,3599,,,,,,,,,,,,,,0
CONO CHUCHES,GENERICA,1.25,1.65,10,20,8410564030467,1,0,20,,,,,,,,,,,,,,,0
CONGUITOS,GENERICA,0.27,0.35,10,20,8410556098284,1,0,20,,,,,,,,,,,,,,,0
HUESITOS,GENERICA,0.27,0.35,10,20,8410034075011,1,0,20,,,,,,,,,,,,,,,0
HUESITOS BLANCO,GENERICA,0.27,0.35,10,20,8410109102055,1,0,20,,,,,,,,,,,,,,,0
MEIVEL 1 U,GENERICA,0.23,0.3,10,20,8410891010309,1,0,20,,,,,,,,,,,,,,,0
HARINA DE TRIGO,GENERICA,0.39,0.49,4,20,8437000623113,1,0,20,,,,,,,,,,,,,,,0
MAIZENA,GENERICA,1.17,1.55,10,20,8711100080060,1,0,20,,,,,,,,,,,,,,,0
COLORANTE ALIMENTARIO,ALIMENTACION,0.62,1,10,20,84137340,1,0,20,260489,,,,,,,,,,,,,,0
PIMENTON DULCE,GENERICA,0.76,1,10,20,84137029,1,0,20,,,,,,,,,,,,,,,0
PIMIENTA NEGRA MOLIDA,GENERICA,1.25,1.65,10,20,84137203,1,0,20,,,,,,,,,,,,,,,0
PIMENTON DULCE CARMENCITA,GENERICA,1.06,1.4,10,20,8413700023156,1,0,20,,,,,,,,,,,,,,,0
CANELA MOLIDA CARMENCITA,GENERICA,0.76,1,10,20,84137289,1,0,20,,,,,,,,,,,,,,,0
BICARBONATO SODICA CARMENCITA,ALIMENTACION,0.59,0.8,10,20,8413700064197,1,0,20,230101,,,,,,,,,,,,,,0
PEREJIL CARMENCITA,GENERICA,0.76,1,10,20,84137067,1,0,20,,,,,,,,,,,,,,,0
OREGANO CARMENCITA,GENERICA,0.76,1,10,20,84137074,1,0,20,,,,,,,,,,,,,,,0
SAL DE MESA YODADA MILENIA 1 KG,ALIMENTACION,0.19,0.33,10,20,8410802120042,1,0,20,320207,,,,,,,,,,,,,,0
PAN RALLADO 250 GR,ALIMENTACION,0.38,0.47,4,20,8435139836626,1,0,20,,,,,,,,,,,,,,,0
PAN BIMBO INTEGRAL,GENERICA,0.95,1.25,10,20,8412600013014,1,0,20,,,,,,,,,,,,,,,0
PAN DE HAMBURGUESA MAXIIBURGUER,GENERICA,1.28,1.69,10,20,8412600450208,1,0,20,,,,,,,,,,,,,,,0
PAN BIMBO NATURAL 100X100,GENERICA,1.43,1.89,10,20,8412600009345,1,0,20,,,,,,,,,,,,,,,0
TAKIS HOT,GENERICA,0.76,1,10,20,8412600028599,1,0,20,,,,,,,,,,,,,,,0
TAKIS EXTRA HOT,GENERICA,0.76,1,10,20,8412600028629,1,0,20,,,,,,,,,,,,,,,0
TAKIS RADOOM,GENERICA,0.76,1,10,20,8412600013496,1,0,20,,,,,,,,,,,,,,,0
DULCESOL MAXI BURGUER,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.87,1.35,10,20,8410087036014,1,0,20,36450,,,,,,,,,,,,,,0
DULCESOL SANWICH INTEGRAL,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.76,1,10,20,8410087417677,1,0,20,,,,,,,,,,,,,,,0
BIMBO GRANDE SANWICH,GENERICA,0.76,1,10,20,8412600012185,1,0,20,,,,,,,,,,,,,,,0
DULCESOL PAN MOLDE BLANCO CORTEZA,SNACKS ( PEPSICO. GREFUSA DULCESOL ),0.86,1.35,10,20,8410087414881,1,0,20,41488,,,,,,,,,,,,,,0
BIMBO HOT DOG,GENERICA,0.95,1.25,10,20,8412600450024,1,0,20,,,,,,,,,,,,,,,0
BIMBO REBANADAS ESTILO ARTESANO,GENERICA,1.73,2.29,10,20,8412600028568,1,0,20,,,,,,,,,,,,,,,0
